Date,Catégorie,Produit,Région,Ventes,Client,Année,Tendance_saisonnière,Tendance_annuelle
2022-10-01,Electronique,Peluche,Est,4761,38,2022-02-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,3742,28,2022-03-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,5425,86,2022-04-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,4830,81,2022-05-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,1533,43,2022-06-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,5562,81,2022-07-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,7563,96,2022-08-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,8289,52,2022-09-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,2955,28,2022-10-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,6539,70,2022-11-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Est,2672,21,2022-12-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,5927,76,2022-01-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,4644,94,2022-02-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,4166,40,2022-03-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,1183,4,2022-04-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,3846,27,2022-05-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,5722,91,2022-06-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,1782,7,2022-07-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,6855,72,2022-08-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,8538,15,2022-09-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,1676,83,2022-10-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,8813,83,2022-11-01,5667.587239583333,5371.659722222223
2022-10-01,Electronique,Peluche,Ouest,6723,81,2022-12-01,5667.587239583333,5371.659722222223
2022-10-01,Mode,Ordinateur,Nord,3686,63,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,9526,10,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,2110,67,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,1061,3,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,3200,20,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,7321,79,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,9678,10,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,8414,29,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,6631,10,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,8726,23,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,6169,87,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Nord,7787,67,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,7196,2,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,4907,65,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,7734,57,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,7240,70,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,8814,19,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,8851,63,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,2600,39,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,7866,26,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,9875,12,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,4989,77,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,7106,38,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Sud,7655,63,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,6308,34,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,9998,41,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,7820,65,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,4957,79,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,4231,8,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,8008,18,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,2500,96,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,2568,5,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,4281,74,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,6600,23,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,7055,5,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Est,8959,17,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,3398,71,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,7608,92,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,6861,22,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,4342,15,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,4825,25,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,9244,21,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,9694,66,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,4871,21,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,8595,83,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,5833,14,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,7670,20,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Ordinateur,Ouest,5385,36,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,9530,9,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,7854,30,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,6964,91,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,9171,35,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,9076,79,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,4767,9,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,3006,36,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,5468,3,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,9722,28,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,7247,7,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,2896,76,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Nord,4324,14,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,1813,15,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,8618,15,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,5055,8,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,4139,78,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,6007,84,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,8575,6,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,4190,57,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,6637,99,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,1578,75,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,5482,28,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,2865,97,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Sud,6408,67,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,7283,57,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,7443,13,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,5759,44,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,5920,96,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,1991,21,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,9046,76,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,7450,21,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,2083,51,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,1020,6,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,2099,58,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,3637,6,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Est,8744,86,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,8457,56,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,2354,3,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,5521,62,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,6125,6,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,9382,20,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,5353,90,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,4550,90,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,9031,10,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,6083,30,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,3175,78,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,9737,44,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,T-shirt,Ouest,3069,31,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,3438,21,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,4343,20,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,1171,47,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,1625,19,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,8983,96,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,9644,11,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,9142,29,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,1753,45,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,7851,36,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,8343,87,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,7926,44,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Nord,9359,86,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,2982,81,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,8892,51,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,9191,58,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,9462,65,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,1343,55,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,4081,42,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,3291,95,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,5362,16,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,5988,73,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,9430,78,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,2438,73,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Sud,9166,90,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,4079,24,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,3258,48,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,4741,58,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,1085,55,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,3493,48,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,9323,37,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,1903,1,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,6083,70,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,7190,75,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,2284,50,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,6143,47,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Est,5881,84,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,5507,77,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,5381,1,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,1429,69,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,4781,91,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,9631,89,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,6468,28,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,1527,54,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,3996,12,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,2361,34,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,1703,23,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,9556,27,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Canapé,Ouest,7256,17,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,9367,21,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,6297,40,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,9573,95,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,6378,17,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,1305,90,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,3390,6,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,8222,58,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,8852,72,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,1402,29,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,3670,32,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,9368,65,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Nord,9934,29,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,7074,45,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,7850,51,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,1750,95,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,8434,86,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,2617,99,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,4333,67,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,6768,28,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,1511,83,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,6082,77,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,1252,38,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,9820,21,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Sud,2725,46,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,2701,49,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,6834,81,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,3807,39,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,7301,21,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,2024,89,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,3975,8,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,7724,30,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,3567,19,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,5587,59,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,6046,30,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,3894,36,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Est,8478,44,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,6274,77,2022-01-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,4613,39,2022-02-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,4084,16,2022-03-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,7598,27,2022-04-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,4116,35,2022-05-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,5029,51,2022-06-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,7445,20,2022-07-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,2317,61,2022-08-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,8527,32,2022-09-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,2593,39,2022-10-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,5145,79,2022-11-01,5667.587239583333,5527.355902777777
2022-10-01,Mode,Peluche,Ouest,7707,86,2022-12-01,5667.587239583333,5527.355902777777
2022-10-01,Maison,Ordinateur,Nord,8026,22,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,3612,85,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,8399,43,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,2790,9,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,3928,7,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,8681,4,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,5127,2,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,6311,14,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,9792,49,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,8815,92,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,6310,46,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Nord,8316,87,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,1868,16,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,2129,27,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,6154,52,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,2934,63,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,2076,91,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,6200,66,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,7385,31,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,8996,64,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,6480,98,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,6362,55,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,9250,3,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Sud,4600,78,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,9493,38,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,3944,29,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,9508,97,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,6264,28,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,8518,59,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,2178,16,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,9523,22,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,1527,12,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,1211,51,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,3688,27,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,4266,12,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Est,6149,9,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,2332,61,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,7820,65,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,6891,64,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,5686,51,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,5091,60,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,1926,72,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,4037,58,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,1233,82,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,3691,22,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,1386,79,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,2634,47,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,Ordinateur,Ouest,5133,33,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,6581,48,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,6568,26,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,6767,50,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,2999,38,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,3779,12,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,7192,14,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,5177,44,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,8873,2,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,8098,17,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,5885,83,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,3612,1,2022-11-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Nord,7359,61,2022-12-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,2496,31,2022-01-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,4358,66,2022-02-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,1914,53,2022-03-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,2995,74,2022-04-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,1094,22,2022-05-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,2046,87,2022-06-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,9590,26,2022-07-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,5476,40,2022-08-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,9486,72,2022-09-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,9360,70,2022-10-01,5667.587239583333,5454.20703125
2022-10-01,Maison,T-shirt,Sud,2946,15,2022-11-01,5667.587239583333,5454.20703125
